register,variable_name,documented_name,unit,data_type,values,read_interval,writable,adjustments,note
31021,phase_c_current,Phase C current,0.01A,INT,,,R,,Invalid for some output types
31023,power_factor,Power factor,0.001,USHORT,0-1000,,R,,Power factor
31024,pack_count,PACK count,,USHORT,,,R,,Battery pack count
31025,pv_string_count,PV string count,,USHORT,,,R,,PV string count
31026,mppt_count,MPPT count,,USHORT,,,R,,MPPT count
31027,pv1_voltage,PV1 voltage,0.1V,SHORT,,,R,,PV1 voltage
31028,pv1_current,PV1 current,0.01A,SHORT,,,R,,PV1 current
31029,pv2_voltage,PV2 voltage,0.1V,SHORT,,,R,,PV2 voltage
31030,pv2_current,PV2 current,0.01A,SHORT,,,R,,PV2 current
31031,pv3_voltage,PV3 voltage,0.1V,SHORT,,,R,,PV3 voltage
31032,pv3_current,PV3 current,0.01A,SHORT,,,R,,PV3 current
31033,pv4_voltage,PV4 voltage,0.1V,SHORT,,,R,,PV4 voltage
31034,pv4_current,PV4 current,0.01A,SHORT,,,R,,PV4 current
31035,pv_power,PV power,0.001kW,INT,,,R,,PV power
31037,insulation_resistance,Insulation resistance,0.001Mohm,USHORT,,,R,,Insulation resistance
31038,startup_time,Startup time,s,UINT,,,R,,Startup time
31040,shutdown_time,Shutdown time,s,UINT,,,R,,Shutdown time
31500,dc_charger_vehicle_battery_voltage,DC charger vehicle battery voltage,0.1V,USHORT,,,R,,DC charger register; available when installed
31501,dc_charger_charging_current,DC charger charging current,0.1A,USHORT,,,R,,DC charger register; available when installed
31502,dc_charger_output_power,DC charger output power,0.001kW,INT,,,R,,DC charger register; available when installed
31504,dc_charger_vehicle_soc,DC charger vehicle SOC,0.1%,USHORT,0-1000,,R,,DC charger register; available when installed
31505,dc_charger_current_charging_capacity,DC charger current charging capacity,0.01kWh,UINT,,,R,,Single charging session
31507,dc_charger_current_charging_duration,DC charger current charging duration,s,UINT,,,R,,Single charging session
# Source: Sigenergy Modbus Protocol V1.7 2024-04-09. Hybrid inverter running information is read from slave/unit 1-246. Control/write registers are intentionally omitted from this read-only map.,,,,,,,,,
