register,variable_name,documented_name,unit,data_type,values,read_interval,writable,adjustments,note
555,grid_voltage_l3,Grid Voltage L3,0.1V,ushort,,,R,,Grid input voltage L3. raw*0.1=V. addr 0x022B.
556,inverter_voltage_l2,Inverter Voltage L2,0.1V,ushort,,,R,,Inverter output voltage L2. raw*0.1=V. addr 0x022C.
557,inverter_voltage_l3,Inverter Voltage L3,0.1V,ushort,,,R,,Inverter output voltage L3. raw*0.1=V. addr 0x022D.
558,inverter_current_l2,Inverter Current L2,0.1A,ushort,,,R,,Inverter output current L2. raw*0.1=A. addr 0x022E.
559,inverter_current_l3,Inverter Current L3,0.1A,ushort,,,R,,Inverter output current L3. raw*0.1=A. addr 0x022F.
562,inverter_active_power_l2,Inverter Active Power L2,W,ushort,,,R,,Inverter output active power L2 (no scaling). addr 0x0232.
563,inverter_active_power_l3,Inverter Active Power L3,W,ushort,,,R,,Inverter output active power L3 (no scaling). addr 0x0233.
566,inverter_load_ratio_l2,Inverter Load Ratio L2,%,ushort,,,R,,Inverter output load ratio L2 (no scaling). addr 0x0236.
567,inverter_load_ratio_l3,Inverter Load Ratio L3,%,ushort,,,R,,Inverter output load ratio L3 (no scaling). addr 0x0237.
568,grid_current_l2,Grid Current L2,0.1A,ushort,,,R,,Grid input current L2. raw*0.1=A. addr 0x0238.
569,grid_current_l3,Grid Current L3,0.1A,ushort,,,R,,Grid input current L3. raw*0.1=A. addr 0x0239.
57345,pv_maximum_charging_current,PV Maximum Charging Current,0.1A,ushort,,,R,,PV maximum charging current setting. raw*0.1=A. addr 0xE001.
57350,inverter_charge_limit_voltage,Inverter Charge Limit Voltage,0.4V,ushort,,,R,,"Charge limit (absorption) voltage setting. raw*0.4=V (unverified scaling, marked ToDo/write in source). addr 0xE006."
57353,inverter_float_charge_voltage,Inverter Float Charge Voltage,0.4V,ushort,,,R,,"Float charge voltage setting. raw*0.4=V (unverified scaling, marked ToDo/write in source). addr 0xE009."
57373,charge_cutoff_soc,Set Charge Cut-off SOC,%,ushort,50-100,,W,"",Writable max-SOC charge cut-off used for HA charge optimization. addr 0xE01D.
57860,output_source_priority,Output Source Priority,,ushort,"{""0"":""Solar-Utility-Battery (SUB)"",""1"":""Utility-Solar-Battery (USB)"",""2"":""Solar-Battery-Utility (SBU)""}",,W,,Select entity (optimistic) controlling output source priority order. addr 0xE204.
57861,inverter_grid_maximum_charging_current,Inverter Grid Maximum Charging Current,0.1A,ushort,,,R,,Grid/AC-assisted maximum charging current. raw*0.1=A. addr 0xE205.
57866,inverter_maximum_charging_current,Inverter Maximum Charging Current,0.1A,ushort,,,R,,Overall inverter maximum charging current. raw*0.1=A. addr 0xE20A.
57872,buzzer_alarm,Buzzer Alarm,,ushort,"{""0"":""Off"",""1"":""On""}",,W,,Select entity (optimistic) toggling buzzer alarm. addr 0xE210.
61485,battery_charge_today,Battery Charge Today,Ah,ushort,,,R,,Battery Ah charged today (no scaling). addr 0xF02D.
61486,battery_discharge_today,Battery Discharge Today,Ah,ushort,,,R,,Battery Ah discharged today (no scaling). addr 0xF02E.
61487,power_generation_today,Power Generation Today,0.1kWh,ushort,,,R,,Energy generated today. raw*0.1=kWh. skip_updates:1. addr 0xF02F.
61488,power_consumption_today,Power Consumption Today,0.1kWh,ushort,,,R,,Energy consumed today. raw*0.1=kWh. skip_updates:1. addr 0xF030.
61489,total_number_operating_days,Total Number Operating Days,,ushort,,,R,,Cumulative days of operation (no scaling). skip_updates:1. addr 0xF031.
