register,variable_name,documented_name,unit,data_type,values,read_interval,writable,adjustments,note
125,,BMS2_ MaxCurr,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,Max. charge/discharge current from BMS2
126,,BMS2_ ConstantVolt,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,CV voltage from BMS2
127,,BMS2_ BMSInfo,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,BMS Information from BMS2
128,,BMS2_ PackInfo,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,Pack Information from BMS2
129,,BMS2_ UsingCap,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,Using Cap from BMS2
130,,BMS2_ Cell1_Volt,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,Cell1_Voltage from BMS2
145,,BMS2_ Cell16_Volt,,,"Detail??? information,??? refer??? to document:? Sigineer? xxSxxP? ESS Protocol;",,,,Cell16_Voltage from BMS2
180,,Solar1_Status,,,,,,,Solar Charger1 Status
181,,Solar1_FaultCode,,,,,,,Solar Charger1 FaultCode
182,,Solar1_WarningCode,,,,,,,Solar Charger1 WarningCode
183,,Solar1_BatVolt,0.01V,,,,,,Solar Charger1 battery voltage
184,,Solar1_PV1Volt,0.1V,,,,,,Solar Charger1 PV1 voltage
185,,Solar1_PV2Volt,0.1V,,,,,,Solar Charger1 PV2 voltage
186,,Solar1_Buck1Curr,0.1A,,,,,,Solar Charger1 Buck1 current
187,,Solar1_Buck2Curr,0.1A,,,,,,Solar Charger1 Buck2 current
188,,Solar1_PV1ChrPower H,0.1W,,,,,,Solar??? Charger1??? PV1??? charge Power High 16 bit
189,,Solar1_PV1ChrPower H,0.1W,,,,,,Solar??? Charger1??? PV1??? charge Power Low 16 bit
190,,Solar1_PV2ChrPower H,0.1W,,,,,,Solar??? Charger1??? PV2??? charge Power High 16 bit
191,,Solar1_PV2ChrPower H,0.1W,,,,,,Solar??? Charger1??? PV2??? charge Power Low 16 bit
192,,Solar1_HS1Temp,0.1C,,,,,,Solar????????? Charger1???????? Buck1 Temperature
193,,Solar1_HS2Temp,0.1C,,,,,,Solar????????? Charger1???????? Buck2 Temperature
194,,Solar1_Epv1_today,0.1k Wh,,,,,,Solar Charger1 PV1 Energy today
195,,Solar1_Epv2_today L,0.1k Wh,,,,,,Solar Charger1 PV2 Energy today
196,,Solar1_Epv1_total H,0.1k Wh,,,,,,Solar Charger1 PV1 Energy total High 16 bit
197,,Solar1_Epv1_total L,0.1k Wh,,,,,,Solar Charger1 PV1 Energy total Low 16 bit
198,,Solar1_Epv2_total H,0.1k Wh,,,,,,Solar Charger1 PV2 Energy total High 16 bit
199,,Solar1_Epv2_total L,0.1k Wh,,,,,,Solar Charger1 PV2 Energy total Low 16 bit
200,,Solar2_Status,,,,,,,Solar Charger2 Status
201,,Solar2_FaultCode,,,,,,,Solar Charger2 FaultCode
202,,Solar2_WarningCode,,,,,,,Solar Charger2 WarningCode
203,,Solar2_BatVolt,0.01V,,,,,,Solar Charger2 battery voltage
204,,Solar2_PV1Volt,0.1V,,,,,,Solar Charger2 PV1 voltage
205,,Solar2_PV2Volt,0.1V,,,,,,Solar Charger2 PV2 voltage
206,,Solar2_Buck1Curr,0.1A,,,,,,Solar Charger2 Buck1 current
207,,Solar2_Buck2Curr,0.1A,,,,,,Solar Charger2 Buck2 current
208,,Solar2_PV1ChrPower H,0.1W,,,,,,Solar??? Charger2??? PV1??? charge Power High 16 bit
209,,Solar2_PV1ChrPower H,0.1W,,,,,,Solar??? Charger2??? PV1??? charge Power Low 16 bit
210,,Solar2_PV2ChrPower H,0.1W,,,,,,Solar??? Charger2??? PV2??? charge Power High 16 bit
211,,Solar2_PV2ChrPower H,0.1W,,,,,,Solar??? Charger2??? PV2??? charge Power Low 16 bit
212,,Solar2_HS1Temp,0.1C,,,,,,Solar????????? Charger2???????? Buck1 Temperature
213,,Solar2_HS2Temp,0.1C,,,,,,Solar????????? Charger2???????? Buck2 Temperature
214,,Solar2_Epv1_today,0.1k Wh,,,,,,Solar Charger2 PV1 Energy today
215,,Solar2_Epv2_today,0.1k Wh,,,,,,Solar Charger2 PV2 Energy today
216,,Solar2_Epv1_total H,0.1k Wh,,,,,,Solar Charger2 PV1 Energy total High 16 bit
217,,Solar2_Epv1_total L,0.1k Wh,,,,,,Solar Charger2 PV1 Energy total Low 16 bit
218,,Solar2_Epv2_total H,0.1k Wh,,,,,,Solar Charger2 PV2 Energy total High 16 bit
219,,Solar2_Epv2_total L,0.1k Wh,,,,,,Solar Charger2 PV2 Energy total Low 16 bit
220,,Solar_ConnectOKFlag,,,"{""1"": ""Solar Charger1"", ""2"": ""Solar Charger2"", ""3"": ""Solar Charger1 and 2""}",,,,Slave Solar Connect OK Flag
221,,Solar_BatVoltConsistFl ag,,,"{""1"": ""Check Solar Charger1battery voltage OK"", ""2"": ""Check Solar Charger2battery voltage OK"", ""3"": ""Check Solar Charger1 and 2 battery voltage OK""}",,,,Check Slave Solar Battery Voltage Consist OK Flag
222,,Solar_TypeSwState,,,"{""0"": ""Master SolarCharger"", ""1"": ""Slaver SolarCharger""}",,,,Solar Charger Type Switch State
223,,Solar_ModeSwState,,,"{""0"": ""Parallel Mode"", ""1"": ""Single Mode""}",,,,Solar Charger Mode Switch State
224,,Solar_AddrSwState,,,2~3,,,,Solar Charger Addr Switch State
360,,BMS_ GaugeRM,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge RM from BMS
361,,BMS_GaugeFCC,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FCC from BMS
362,,BMS_ FW,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,BMS_ FW
363,,BMS_ DeltaVolt,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Delta V from BMS
364,,BMS_ CycleCnt,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Cycle Count from BMS
365,,BMS_ SOH,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,SOH from BMS
366,,BMS_ GaugeICCurr,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge IC current from BMS
367,,BMS_ MCUVersion,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,MCU Software version from BMS
368,,BMS_ GaugeVersion,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge Version from BMS
369,,BMS_ wGaugeFRVersion_ L,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FR Version L16 from BMS
370,,BMS_ wGaugeFRVersion_H,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FR Version H16 from BMS
371,,BMS2_ GaugeRM,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,BMS2_ GaugeRM
372,,BMS2_GaugeFCC,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FCC from BMS2
373,,BMS2_ FW,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,BMS2_ FW
374,,BMS2_ DeltaVolt,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Delta V from BMS2
375,,BMS2_ CycleCnt,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Cycle Count from BMS2
376,,BMS2_ SOH,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,SOH from BMS2
377,,BMS2_ GaugeICCurr,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge IC current from BMS2
378,,BMS2_ MCUVersion,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,MCU Software version from BMS2
379,,BMS2_ GaugeVersion,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge Version from BMS2
380,,BMS2_ wGaugeFRVersion_ L,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FR Version L16 from BMS2
381,,BMS2_ wGaugeFRVersion_H,,,"Detail???????? information, refer???? to???? document: Sigineer???? xxSxxP???? ESS Protocol;",,,,Gauge FR Version H16 from BMS2
