register,variable_name,documented_name,unit,data_type,values,read_interval,writable,adjustments,note
220,battery_shutdown_voltage,Battery Shutdown Voltage,0.01V,uint16,,,R/W,,DC voltage cutoff for battery protection; multiply by 0.01
232,grid_charge_enabled,Grid Charge Enable,,uint16,0-1,,R/W,,Bit 0: 1=allow battery charging from grid
235,generator_input,Generator Port Mode,,uint16,"0=disable,1=output,2=input",,R/W,,Configure AUX port as generator input or output
243,priority_load,Priority Mode,,uint16,"0=battery priority,1=load priority",,R/W,,Load vs battery energy dispatch priority
248,use_timer,Time-of-Use Timer,,uint16,"0=off,1=on",,R/W,,Enable scheduled charge/discharge time-of-use program
312,battery_charge_voltage,Battery Charge Voltage,0.01V,uint16,,,R,,Current charge voltage setpoint from BMS; multiply by 0.01
314,battery_charge_limit_current,Battery Charge Current Limit,A,int16,,,R,,Maximum charge current permitted by BMS
315,battery_discharge_limit_current,Battery Discharge Current Limit,A,int16,,,R,,Maximum discharge current permitted by BMS
# ─── Daily Energy Counters ─────────────────────────────────────────────────────,,,,,,,,,
70,day_battery_charge,Day Battery Charge,0.1kWh,uint16,,,R,,Battery energy charged today; multiply by 0.1
71,day_battery_discharge,Day Battery Discharge,0.1kWh,uint16,,,R,,Battery energy discharged today; multiply by 0.1
76,day_grid_import,Day Grid Import,0.1kWh,uint16,,,R,,Grid energy imported today; multiply by 0.1
77,day_grid_export,Day Grid Export,0.1kWh,uint16,,,R,,Grid energy exported today; multiply by 0.1
84,day_load_energy,Day Load Energy,0.1kWh,uint16,,,R,,Load energy consumed today; multiply by 0.1
108,day_pv_energy,Day PV Energy,0.1kWh,uint16,,,R,,PV energy generated today; multiply by 0.1
# ─── Temperatures ──────────────────────────────────────────────────────────────,,,,,,,,,
90,dc_transformer_temperature,DC Transformer Temperature,0.1°C,int16,,,R,,Internal DC transformer temperature; multiply by 0.1
91,radiator_temperature,Radiator Temperature,0.1°C,int16,,,R,,Heat sink temperature; multiply by 0.1
95,environment_temperature,Environment Temperature,0.1°C,int16,,,R,,Ambient temperature sensor; multiply by 0.1
,,,,,,,,,
,,,,,,,,,
# Sol-Ark 5K / 8K / 12K / 15K / 30K hybrid inverter,,,,,,,,,
# Sol-Ark is a US-market brand using the same Deye/Sunsynk hardware platform and register map,,,,,,,,,
# Register addresses are IDENTICAL to Deye/Sunsynk — see deye_sunsynk_hybrid_modbus_holding_registers.csv,,,,,,,,,
# This file highlights Sol-Ark-specific interface notes and the most critical MPG registers,,,,,,,,,
# Interface: Modbus RTU RS485 on COM port (RJ45); 9600 baud 8N1; unit ID 1 (default),,,,,,,,,
# RS485 port: RJ45 connector on bottom of inverter; pin 7 = RS485-A+ pin 8 = RS485-B-,,,,,,,,,
# Also accessible via Modbus TCP (disabled by default; enable in inverter Settings → Advanced),,,,,,,,,
"# Sol-Ark 15K and 30K: use DB9/RS485 port labeled ""BATT-COMM"" or dedicated RS485 terminal block",,,,,,,,,
# Protocol document: Sol-Ark Modbus protocol PDF (same content as Deye SUN-xK Modbus V118+),,,,,,,,,
# Function codes: FC03 (read holding) FC06 (write single) FC16 (write multiple),,,,,,,,,
