register,variable_name,documented_name,unit,data_type,values,read_interval,writable,adjustments,note
0x0231,,Load Phase_C current,0.1A,,,,R,,
0x0232,,Load Phase_B active power,W,,,,R,,
0x0233,,Load Phase_C active power,W,,,,R,,
0x0234,,Load Phase_B apparent power,VA,,,,R,,
0x0235,,Load Phase_C apparent power,VA,,,,R,,
0x0236,,Load Phase_B ratio,%,,0~100,,R,,
0x0237,,Load Phase_C ratio,%,,0~100,,R,,
0x0238,,Grid phase_B current,0.1A,,,,R,,
0x0239,,Grid phase_C current,0.1A,,,,R,,
0xF000,,Stats PVEnergyYesterday,0.1kWh,,,,R,,
0xF001,,Stats PVEnergy2Dayago,0.1kWh,,,,R,,
0xF002,,Stats PVEnergy3Dayago,0.1kWh,,,,R,,
0xF003,,Stats PVEnergy4Dayago,0.1kWh,,,,R,,
0xF004,,Stats PVEnergy5Dayago,0.1kWh,,,,R,,
0xF005,,Stats PVEnergy6Dayago,0.1kWh,,,,R,,
0xF006,,Stats PVEnergy7Dayago,0.1kWh,,,,R,,
0xF007,,Stats BatChgEnergyYesterday,1AH,,,,R,,
0xF008,,Stats BatChgEnergy2Dayago,1AH,,,,R,,
0xF009,,Stats BatChgEnergy3Dayago,1AH,,,,R,,
0xF00A,,Stats BatChgEnergy4Dayago,1AH,,,,R,,
0xF00B,,Stats BatChgEnergy5Dayago,1AH,,,,R,,
0xF00C,,Stats BatChgEnergy6Dayago,1AH,,,,R,,
0xF00D,,Stats BatChgEnergy7Dayago,1AH,,,,R,,
0xF00E,,Stats BatDischgEnergyYesterday,1AH,,,,R,,
0xF00F,,Stats BatDischgEnergy2Dayago,1AH,,,,R,,
0xF010,,Stats BatDischgEnergy3Dayago,1AH,,,,R,,
0xF011,,Stats BatDischgEnergy4Dayago,1AH,,,,R,,
0xF012,,Stats BatDischgEnergy5Dayago,1AH,,,,R,,
0xF013,,Stats BatDischgEnergy6Dayago,1AH,,,,R,,
0xF014,,Stats BatDischgEnergy7Dayago,1AH,,,,R,,
0xF015,,Stats GridChgEnergyYesterday,1AH,,,,R,,
0xF016,,Stats GridChgEnergy2Dayago,1AH,,,,R,,
0xF017,,Stats GridChgEnergy3Dayago,1AH,,,,R,,
0xF018,,Stats GridChgEnergy4Dayago,1AH,,,,R,,
0xF019,,Stats GridChgEnergy5Dayago,1AH,,,,R,,
0xF01A,,Stats GridChgEnergy6Dayago,1AH,,,,R,,
0xF01B,,Stats GridChgEnergy7Dayago,1AH,,,,R,,
0xF02C,,Stats GenerateEnergyToGridTday,0.1kWh,,,,R,,
0xF02D,,Stats BatChgTday,1AH,,,,R,,
0xF02E,,Stats BatDischgTday,1AH,,,,R,,
0xF02F,,Stats GenerateEnergyTday,0.1kWh,,,,R,,
0xF030,,Stats UsedEnergyTday,0.1kWh,,,,R,,
0xF031,,Stats WorkDaysTotal,1d,,,,R,,
0xF038,,Stats GeneratEnergyTotal,0.1kWh,,,,R,,
0xF03C,,Stats GridChgEnergyTday,1AH,,,,R,,
0xF03D,,Stats GridLoadConsumTday,0.1kWh,,,,R,,
0xF03E,,Stats InvWorkTimeTday,1min,,,,R,,
0xF03F,,Stats GridWorkTimeTday,1min,,,,R,,
0xF04A,,Stats InvWorkTimeTotal,1h,,,,R,,
0xF04B,,Stats GridWorkTimeTotal,1h,,,,R,,
